warrior_level,weapon,bomb,opponent,trial,outcome,turns,bombs_thrown,bombs_hit,bomb_damage_total,melee_swings,warrior_hp_remaining,warrior_max_hp,opponents_alive,opponents_total
10,KATANA,SHOCK_BOMB,UNIQUE_HORRIBLE_MASK_IMP,0,loss,31,10,0,0,2,0.00,70.00,3,3
10,KATANA,SHOCK_BOMB,UNIQUE_HORRIBLE_MASK_IMP,1,loss,32,10,0,0,0,0.00,70.00,3,3
10,KATANA,SHOCK_BOMB,UNIQUE_HORRIBLE_MASK_IMP,2,loss,34,10,0,0,0,0.00,70.00,3,3
10,KATANA,SHOCK_BOMB,UNIQUE_KOBOLD_CLEAVER,0,loss,14,9,0,0,0,0.00,70.00,3,3
10,KATANA,SHOCK_BOMB,UNIQUE_KOBOLD_CLEAVER,1,loss,21,10,0,0,4,0.00,70.00,3,3
10,KATANA,SHOCK_BOMB,UNIQUE_KOBOLD_CLEAVER,2,loss,14,10,0,0,1,0.00,70.00,3,3
10,KATANA,SHOCK_BOMB,UNIQUE_KOBOLD_FIGHTER,0,loss,34,10,0,0,7,0.00,70.00,3,3
10,KATANA,SHOCK_BOMB,UNIQUE_KOBOLD_FIGHTER,1,loss,18,10,0,0,1,0.00,70.00,3,3
10,KATANA,SHOCK_BOMB,UNIQUE_KOBOLD_FIGHTER,2,loss,19,8,0,0,2,0.00,70.00,2,3
10,KATANA,SHOCK_BOMB,UNIQUE_KOBOLD_GENERAL,0,loss,15,10,0,0,2,0.00,70.00,3,3
10,KATANA,SHOCK_BOMB,UNIQUE_KOBOLD_GENERAL,1,loss,12,8,0,0,0,0.00,70.00,3,3
10,KATANA,SHOCK_BOMB,UNIQUE_KOBOLD_GENERAL,2,loss,12,7,0,0,1,0.00,70.00,3,3
10,KATANA,SHOCK_BOMB,UNIQUE_KOBOLD_SPEARMAN,0,win,32,10,0,0,6,14.00,70.00,0,3
10,KATANA,SHOCK_BOMB,UNIQUE_KOBOLD_SPEARMAN,1,loss,21,10,0,0,1,0.00,70.00,3,3
10,KATANA,SHOCK_BOMB,UNIQUE_KOBOLD_SPEARMAN,2,loss,31,10,0,0,3,0.00,70.00,3,3
10,KATANA,SHOCK_BOMB,UNIQUE_LARGE_MASK_IMP,0,loss,43,10,0,0,1,0.00,70.00,3,3
10,KATANA,SHOCK_BOMB,UNIQUE_LARGE_MASK_IMP,1,loss,42,10,0,0,0,0.00,70.00,3,3
10,KATANA,SHOCK_BOMB,UNIQUE_LARGE_MASK_IMP,2,loss,49,10,0,0,0,0.00,70.00,3,3
10,KATANA,SHOCK_BOMB,UNIQUE_LOATHESOME_BUG,0,win,49,10,0,0,4,1.00,70.00,0,3
10,KATANA,SHOCK_BOMB,UNIQUE_LOATHESOME_BUG,1,win,25,10,0,0,4,62.00,70.00,0,3
10,KATANA,SHOCK_BOMB,UNIQUE_LOATHESOME_BUG,2,loss,17,10,0,0,1,0.00,70.00,3,3
10,KATANA,SHOCK_BOMB,UNIQUE_MASK_IMP,0,loss,50,10,0,0,1,0.00,70.00,3,3
10,KATANA,SHOCK_BOMB,UNIQUE_MASK_IMP,1,win,77,10,0,0,3,4.00,70.00,0,3
10,KATANA,SHOCK_BOMB,UNIQUE_MASK_IMP,2,win,50,10,0,0,2,24.00,70.00,0,3
10,KATANA,SHOCK_BOMB,UNIQUE_RAT,0,win,37,10,0,0,5,58.00,70.00,0,3
10,KATANA,SHOCK_BOMB,UNIQUE_RAT,1,win,24,10,0,0,4,59.00,70.00,0,3
10,KATANA,SHOCK_BOMB,UNIQUE_RAT,2,loss,25,10,0,0,3,0.00,70.00,3,3
10,KATANA,SHOCK_BOMB,UNIQUE_SOLDIER_BUG,0,loss,27,10,0,0,5,0.00,70.00,2,3
10,KATANA,SHOCK_BOMB,UNIQUE_SOLDIER_BUG,1,loss,16,8,0,0,3,0.00,70.00,3,3
10,KATANA,SHOCK_BOMB,UNIQUE_SOLDIER_BUG,2,loss,14,8,0,0,2,0.00,70.00,3,3
10,KATANA,SHOCK_BOMB,UNIQUE_SPIDER,0,loss,9,7,0,0,0,0.00,70.00,3,3
10,KATANA,SHOCK_BOMB,UNIQUE_SPIDER,1,loss,9,7,0,0,0,0.00,70.00,3,3
10,KATANA,SHOCK_BOMB,UNIQUE_SPIDER,2,loss,10,8,0,0,0,0.00,70.00,3,3
10,KATANA,SHOCK_BOMB,WOLF,0,loss,14,10,0,0,1,0.00,70.00,3,3
10,KATANA,SHOCK_BOMB,WOLF,1,loss,9,5,0,0,0,0.00,70.00,3,3
10,KATANA,SHOCK_BOMB,WOLF,2,loss,13,10,0,0,0,0.00,70.00,3,3
10,KATANA,VOID_BOMB,BARBARIAN_PRINCESS,0,win,7,4,0,0,0,70.00,70.00,0,3
10,KATANA,VOID_BOMB,BARBARIAN_PRINCESS,1,win,7,4,0,0,0,70.00,70.00,0,3
10,KATANA,VOID_BOMB,BARBARIAN_PRINCESS,2,win,7,4,0,0,0,70.00,70.00,0,3
10,KATANA,VOID_BOMB,BAT,0,loss,11,6,0,0,0,0.00,70.00,3,3
10,KATANA,VOID_BOMB,BAT,1,win,15,4,0,0,2,35.00,70.00,0,3
10,KATANA,VOID_BOMB,BAT,2,loss,16,10,0,0,0,0.00,70.00,1,3
10,KATANA,VOID_BOMB,BLACK_ANT,0,win,13,6,0,0,0,70.00,70.00,0,3
10,KATANA,VOID_BOMB,BLACK_ANT,1,win,15,7,0,0,0,70.00,70.00,0,3
10,KATANA,VOID_BOMB,BLACK_ANT,2,win,8,4,0,0,0,70.00,70.00,0,3
10,KATANA,VOID_BOMB,BLAZING_FIREMOUSE,0,draw,9,5,0,0,0,0.00,70.00,0,3
10,KATANA,VOID_BOMB,BLAZING_FIREMOUSE,1,win,13,6,0,0,0,6.00,70.00,0,3
10,KATANA,VOID_BOMB,BLAZING_FIREMOUSE,2,loss,14,4,0,0,0,0.00,70.00,1,3
10,KATANA,VOID_BOMB,BLOB,0,win,17,10,0,0,0,70.00,70.00,0,3
10,KATANA,VOID_BOMB,BLOB,1,win,17,9,0,0,0,70.00,70.00,0,3
10,KATANA,VOID_BOMB,BLOB,2,win,13,9,0,0,0,70.00,70.00,0,3
10,KATANA,VOID_BOMB,BUG_PRODIGY,0,win,11,6,0,0,0,70.00,70.00,0,3
10,KATANA,VOID_BOMB,BUG_PRODIGY,1,win,7,4,0,0,0,70.00,70.00,0,3
10,KATANA,VOID_BOMB,BUG_PRODIGY,2,win,6,3,0,0,0,70.00,70.00,0,3
10,KATANA,VOID_BOMB,CAT,0,win,8,6,0,0,0,70.00,70.00,0,3
10,KATANA,VOID_BOMB,CAT,1,win,10,8,0,0,0,70.00,70.00,0,3
10,KATANA,VOID_BOMB,CAT,2,draw,200,9,0,0,0,35.00,70.00,1,3
10,KATANA,VOID_BOMB,CAT_PB,0,win,5,3,0,0,0,70.00,70.00,0,3
10,KATANA,VOID_BOMB,CAT_PB,1,win,9,7,0,0,0,60.00,70.00,0,3
10,KATANA,VOID_BOMB,CAT_PB,2,win,5,3,0,0,0,70.00,70.00,0,3
10,KATANA,VOID_BOMB,DEVELOPED_MASK_IMP,0,draw,200,10,0,0,0,70.00,70.00,3,3
10,KATANA,VOID_BOMB,DEVELOPED_MASK_IMP,1,draw,200,10,0,0,0,70.00,70.00,3,3
10,KATANA,VOID_BOMB,DEVELOPED_MASK_IMP,2,draw,200,10,0,0,0,70.00,70.00,3,3
10,KATANA,VOID_BOMB,DOG,0,win,18,10,0,0,0,70.00,70.00,0,3
10,KATANA,VOID_BOMB,DOG,1,win,14,9,0,0,0,70.00,70.00,0,3
10,KATANA,VOID_BOMB,DOG,2,win,10,8,0,0,0,70.00,70.00,0,3
10,KATANA,VOID_BOMB,GHOST,0,draw,200,10,0,0,0,70.00,70.00,3,3
10,KATANA,VOID_BOMB,GHOST,1,draw,200,10,0,0,0,70.00,70.00,3,3
10,KATANA,VOID_BOMB,GHOST,2,draw,200,10,0,0,0,70.00,70.00,3,3
10,KATANA,VOID_BOMB,HORRIBLE_MASK_IMP,0,draw,200,10,0,0,0,70.00,70.00,3,3
10,KATANA,VOID_BOMB,HORRIBLE_MASK_IMP,1,draw,200,10,0,0,0,70.00,70.00,3,3
10,KATANA,VOID_BOMB,HORRIBLE_MASK_IMP,2,draw,200,10,0,0,0,70.00,70.00,3,3
10,KATANA,VOID_BOMB,HORROR,0,win,21,5,0,0,0,35.00,70.00,0,3
10,KATANA,VOID_BOMB,HORROR,1,win,22,5,0,0,0,35.00,70.00,0,3
10,KATANA,VOID_BOMB,HORROR,2,win,10,7,0,0,0,70.00,70.00,0,3
10,KATANA,VOID_BOMB,KISSYBLOB,0,win,26,10,0,0,1,65.00,70.00,0,3
10,KATANA,VOID_BOMB,KISSYBLOB,1,win,13,9,0,0,0,70.00,70.00,0,3
10,KATANA,VOID_BOMB,KISSYBLOB,2,win,13,9,0,0,0,70.00,70.00,0,3
10,KATANA,VOID_BOMB,KITTEN,0,loss,9,6,0,0,0,0.00,70.00,1,3
10,KATANA,VOID_BOMB,KITTEN,1,win,10,8,0,0,0,70.00,70.00,0,3
10,KATANA,VOID_BOMB,KITTEN,2,win,13,9,0,0,0,70.00,70.00,0,3
10,KATANA,VOID_BOMB,KOBOLD_CLEAVER,0,win,11,5,0,0,0,70.00,70.00,0,3
10,KATANA,VOID_BOMB,KOBOLD_CLEAVER,1,win,8,4,0,0,0,70.00,70.00,0,3
10,KATANA,VOID_BOMB,KOBOLD_CLEAVER,2,win,7,4,0,0,0,70.00,70.00,0,3
10,KATANA,VOID_BOMB,KOBOLD_FIGHTER,0,win,7,4,0,0,0,70.00,70.00,0,3
10,KATANA,VOID_BOMB,KOBOLD_FIGHTER,1,win,8,5,0,0,0,70.00,70.00,0,3
10,KATANA,VOID_BOMB,KOBOLD_FIGHTER,2,win,10,5,0,0,0,70.00,70.00,0,3
10,KATANA,VOID_BOMB,KOBOLD_GENERAL,0,loss,13,8,0,0,0,0.00,70.00,1,3
10,KATANA,VOID_BOMB,KOBOLD_GENERAL,1,loss,17,10,0,0,0,0.00,70.00,1,3
10,KATANA,VOID_BOMB,KOBOLD_GENERAL,2,win,11,9,0,0,0,60.00,70.00,0,3
10,KATANA,VOID_BOMB,KOBOLD_SPEARMAN,0,win,13,7,0,0,0,70.00,70.00,0,3
10,KATANA,VOID_BOMB,KOBOLD_SPEARMAN,1,win,10,7,0,0,0,70.00,70.00,0,3
10,KATANA,VOID_BOMB,KOBOLD_SPEARMAN,2,win,6,3,0,0,0,70.00,70.00,0,3
10,KATANA,VOID_BOMB,LARGE_MASK_IMP,0,draw,200,10,0,0,0,70.00,70.00,3,3
10,KATANA,VOID_BOMB,LARGE_MASK_IMP,1,draw,200,10,0,0,0,70.00,70.00,3,3
10,KATANA,VOID_BOMB,LARGE_MASK_IMP,2,draw,200,10,0,0,0,70.00,70.00,3,3
10,KATANA,VOID_BOMB,LOATHESOME_BUG,0,win,13,6,0,0,0,70.00,70.00,0,3
10,KATANA,VOID_BOMB,LOATHESOME_BUG,1,win,12,6,0,0,0,70.00,70.00,0,3
10,KATANA,VOID_BOMB,LOATHESOME_BUG,2,draw,8,5,0,0,0,0.00,70.00,0,3
10,KATANA,VOID_BOMB,MANEGARM,0,draw,8,6,0,0,0,0.00,70.00,0,3
10,KATANA,VOID_BOMB,MANEGARM,1,win,9,7,0,0,0,61.00,70.00,0,3
10,KATANA,VOID_BOMB,MANEGARM,2,win,9,7,0,0,0,61.00,70.00,0,3
10,KATANA,VOID_BOMB,MASK_IMP,0,draw,200,10,0,0,0,70.00,70.00,3,3
10,KATANA,VOID_BOMB,MASK_IMP,1,draw,200,10,0,0,0,70.00,70.00,3,3
10,KATANA,VOID_BOMB,MASK_IMP,2,draw,200,10,0,0,0,70.00,70.00,3,3
10,KATANA,VOID_BOMB,MOUSE,0,win,8,5,0,0,0,70.00,70.00,0,3
10,KATANA,VOID_BOMB,MOUSE,1,win,11,6,0,0,0,70.00,70.00,0,3
10,KATANA,VOID_BOMB,MOUSE,2,win,6,4,0,0,0,70.00,70.00,0,3
10,KATANA,VOID_BOMB,ORC_HALBERDIER,0,win,8,5,0,0,0,70.00,70.00,0,3
10,KATANA,VOID_BOMB,ORC_HALBERDIER,1,win,7,4,0,0,0,70.00,70.00,0,3
10,KATANA,VOID_BOMB,ORC_HALBERDIER,2,win,8,5,0,0,0,70.00,70.00,0,3
10,KATANA,VOID_BOMB,ORC_PRESIDENT,0,draw,200,10,0,0,0,70.00,70.00,3,3
10,KATANA,VOID_BOMB,ORC_PRESIDENT,1,draw,200,10,0,0,0,70.00,70.00,3,3
10,KATANA,VOID_BOMB,ORC_PRESIDENT,2,draw,200,10,0,0,0,70.00,70.00,3,3
10,KATANA,VOID_BOMB,ORC_SNIPER,0,draw,200,10,0,0,0,70.00,70.00,3,3
10,KATANA,VOID_BOMB,ORC_SNIPER,1,draw,200,10,0,0,0,70.00,70.00,3,3
10,KATANA,VOID_BOMB,ORC_SNIPER,2,draw,200,10,0,0,0,70.00,70.00,3,3
10,KATANA,VOID_BOMB,PALUG,0,win,7,5,0,0,0,70.00,70.00,0,3
10,KATANA,VOID_BOMB,PALUG,1,win,7,5,0,0,0,70.00,70.00,0,3
10,KATANA,VOID_BOMB,PALUG,2,win,9,7,0,0,0,62.00,70.00,0,3
10,KATANA,VOID_BOMB,RAT,0,win,9,4,0,0,0,70.00,70.00,0,3
10,KATANA,VOID_BOMB,RAT,1,win,11,6,0,0,0,70.00,70.00,0,3
10,KATANA,VOID_BOMB,RAT,2,win,7,4,0,0,0,70.00,70.00,0,3
10,KATANA,VOID_BOMB,RED_ANT,0,win,8,5,0,0,0,70.00,70.00,0,3
10,KATANA,VOID_BOMB,RED_ANT,1,win,6,3,0,0,0,70.00,70.00,0,3
10,KATANA,VOID_BOMB,RED_ANT,2,win,7,4,0,0,0,70.00,70.00,0,3
10,KATANA,VOID_BOMB,SOLDIER_BUG,0,win,8,5,0,0,0,70.00,70.00,0,3
10,KATANA,VOID_BOMB,SOLDIER_BUG,1,win,7,4,0,0,0,70.00,70.00,0,3
10,KATANA,VOID_BOMB,SOLDIER_BUG,2,win,10,4,0,0,0,70.00,70.00,0,3
10,KATANA,VOID_BOMB,SPIDER,0,win,10,6,0,0,0,70.00,70.00,0,3
10,KATANA,VOID_BOMB,SPIDER,1,win,8,4,0,0,0,70.00,70.00,0,3
10,KATANA,VOID_BOMB,SPIDER,2,win,9,5,0,0,0,70.00,70.00,0,3
10,KATANA,VOID_BOMB,UNIQUE_BAT,0,loss,13,8,0,0,1,0.00,70.00,3,3
10,KATANA,VOID_BOMB,UNIQUE_BAT,1,loss,20,10,0,0,1,0.00,70.00,3,3
10,KATANA,VOID_BOMB,UNIQUE_BAT,2,loss,11,7,0,0,0,0.00,70.00,3,3
10,KATANA,VOID_BOMB,UNIQUE_BUG_PRODIGY,0,win,6,4,0,0,0,70.00,70.00,0,3
10,KATANA,VOID_BOMB,UNIQUE_BUG_PRODIGY,1,win,6,4,0,0,0,70.00,70.00,0,3
10,KATANA,VOID_BOMB,UNIQUE_BUG_PRODIGY,2,win,9,4,0,0,0,70.00,70.00,0,3
10,KATANA,VOID_BOMB,UNIQUE_DEVELOPED_MASK_IMP,0,draw,200,10,0,0,0,70.00,70.00,3,3
10,KATANA,VOID_BOMB,UNIQUE_DEVELOPED_MASK_IMP,1,draw,200,10,0,0,0,70.00,70.00,3,3
10,KATANA,VOID_BOMB,UNIQUE_DEVELOPED_MASK_IMP,2,draw,200,10,0,0,0,70.00,70.00,3,3
10,KATANA,VOID_BOMB,UNIQUE_GHOST,0,loss,13,8,0,0,1,0.00,70.00,3,3
10,KATANA,VOID_BOMB,UNIQUE_GHOST,1,loss,11,8,0,0,1,0.00,70.00,3,3
10,KATANA,VOID_BOMB,UNIQUE_GHOST,2,loss,14,9,0,0,1,0.00,70.00,3,3
10,KATANA,VOID_BOMB,UNIQUE_HORRIBLE_MASK_IMP,0,draw,200,10,0,0,0,70.00,70.00,3,3
10,KATANA,VOID_BOMB,UNIQUE_HORRIBLE_MASK_IMP,1,draw,200,10,0,0,0,70.00,70.00,3,3
10,KATANA,VOID_BOMB,UNIQUE_HORRIBLE_MASK_IMP,2,draw,200,10,0,0,0,70.00,70.00,3,3
10,KATANA,VOID_BOMB,UNIQUE_KOBOLD_CLEAVER,0,win,11,6,0,0,0,70.00,70.00,0,3
10,KATANA,VOID_BOMB,UNIQUE_KOBOLD_CLEAVER,1,win,12,6,0,0,0,70.00,70.00,0,3
10,KATANA,VOID_BOMB,UNIQUE_KOBOLD_CLEAVER,2,win,10,6,0,0,0,70.00,70.00,0,3
10,KATANA,VOID_BOMB,UNIQUE_KOBOLD_FIGHTER,0,win,5,3,0,0,0,70.00,70.00,0,3
10,KATANA,VOID_BOMB,UNIQUE_KOBOLD_FIGHTER,1,win,9,6,0,0,0,70.00,70.00,0,3
10,KATANA,VOID_BOMB,UNIQUE_KOBOLD_FIGHTER,2,win,9,6,0,0,0,70.00,70.00,0,3
10,KATANA,VOID_BOMB,UNIQUE_KOBOLD_GENERAL,0,win,17,10,0,0,0,53.00,70.00,0,3
10,KATANA,VOID_BOMB,UNIQUE_KOBOLD_GENERAL,1,win,10,8,0,0,0,62.00,70.00,0,3
10,KATANA,VOID_BOMB,UNIQUE_KOBOLD_GENERAL,2,win,8,6,0,0,0,70.00,70.00,0,3
10,KATANA,VOID_BOMB,UNIQUE_KOBOLD_SPEARMAN,0,win,9,6,0,0,0,70.00,70.00,0,3
10,KATANA,VOID_BOMB,UNIQUE_KOBOLD_SPEARMAN,1,win,13,8,0,0,0,70.00,70.00,0,3
10,KATANA,VOID_BOMB,UNIQUE_KOBOLD_SPEARMAN,2,win,8,5,0,0,0,70.00,70.00,0,3
10,KATANA,VOID_BOMB,UNIQUE_LARGE_MASK_IMP,0,draw,200,10,0,0,0,70.00,70.00,3,3
10,KATANA,VOID_BOMB,UNIQUE_LARGE_MASK_IMP,1,draw,200,10,0,0,0,70.00,70.00,3,3
10,KATANA,VOID_BOMB,UNIQUE_LARGE_MASK_IMP,2,draw,200,10,0,0,0,70.00,70.00,3,3
10,KATANA,VOID_BOMB,UNIQUE_LOATHESOME_BUG,0,win,12,6,0,0,0,70.00,70.00,0,3
10,KATANA,VOID_BOMB,UNIQUE_LOATHESOME_BUG,1,win,5,3,0,0,0,70.00,70.00,0,3
10,KATANA,VOID_BOMB,UNIQUE_LOATHESOME_BUG,2,win,7,5,0,0,0,70.00,70.00,0,3
10,KATANA,VOID_BOMB,UNIQUE_MASK_IMP,0,draw,200,10,0,0,0,70.00,70.00,3,3
10,KATANA,VOID_BOMB,UNIQUE_MASK_IMP,1,draw,200,10,0,0,0,70.00,70.00,3,3
10,KATANA,VOID_BOMB,UNIQUE_MASK_IMP,2,draw,200,10,0,0,0,70.00,70.00,3,3
10,KATANA,VOID_BOMB,UNIQUE_RAT,0,win,11,4,0,0,0,70.00,70.00,0,3
10,KATANA,VOID_BOMB,UNIQUE_RAT,1,win,8,6,0,0,0,70.00,70.00,0,3
10,KATANA,VOID_BOMB,UNIQUE_RAT,2,win,8,4,0,0,0,70.00,70.00,0,3
10,KATANA,VOID_BOMB,UNIQUE_SOLDIER_BUG,0,win,8,6,0,0,0,70.00,70.00,0,3
10,KATANA,VOID_BOMB,UNIQUE_SOLDIER_BUG,1,win,10,6,0,0,0,70.00,70.00,0,3
10,KATANA,VOID_BOMB,UNIQUE_SOLDIER_BUG,2,win,7,4,0,0,0,70.00,70.00,0,3
10,KATANA,VOID_BOMB,UNIQUE_SPIDER,0,win,7,5,0,0,0,70.00,70.00,0,3
10,KATANA,VOID_BOMB,UNIQUE_SPIDER,1,win,12,6,0,0,0,70.00,70.00,0,3
10,KATANA,VOID_BOMB,UNIQUE_SPIDER,2,win,9,5,0,0,0,28.00,70.00,0,3
10,KATANA,VOID_BOMB,WOLF,0,win,6,4,0,0,0,63.00,70.00,0,3
10,KATANA,VOID_BOMB,WOLF,1,win,7,5,0,0,0,59.00,70.00,0,3
10,KATANA,VOID_BOMB,WOLF,2,win,6,4,0,0,0,70.00,70.00,0,3
10,BLOODYBLADE,BLAST_BOMB,BARBARIAN_PRINCESS,0,win,31,10,13,194,2,7.00,70.00,0,3
10,BLOODYBLADE,BLAST_BOMB,BARBARIAN_PRINCESS,1,loss,20,10,11,186,1,0.00,70.00,2,3
10,BLOODYBLADE,BLAST_BOMB,BARBARIAN_PRINCESS,2,win,15,10,11,182,2,61.00,70.00,0,3
10,BLOODYBLADE,BLAST_BOMB,BAT,0,win,7,3,3,49,0,70.00,70.00,0,3
10,BLOODYBLADE,BLAST_BOMB,BAT,1,win,6,4,4,61,0,70.00,70.00,0,3
10,BLOODYBLADE,BLAST_BOMB,BAT,2,win,6,3,3,46,0,70.00,70.00,0,3
10,BLOODYBLADE,BLAST_BOMB,BLACK_ANT,0,win,11,7,7,114,0,70.00,70.00,0,3
10,BLOODYBLADE,BLAST_BOMB,BLACK_ANT,1,win,6,4,6,94,0,70.00,70.00,0,3
10,BLOODYBLADE,BLAST_BOMB,BLACK_ANT,2,win,10,7,8,114,0,70.00,70.00,0,3
10,BLOODYBLADE,BLAST_BOMB,BLAZING_FIREMOUSE,0,win,8,3,3,49,0,46.00,70.00,0,3
10,BLOODYBLADE,BLAST_BOMB,BLAZING_FIREMOUSE,1,win,6,3,3,50,0,70.00,70.00,0,3
10,BLOODYBLADE,BLAST_BOMB,BLAZING_FIREMOUSE,2,win,5,4,4,53,0,70.00,70.00,0,3
10,BLOODYBLADE,BLAST_BOMB,BLOB,0,win,17,10,15,225,1,70.00,70.00,0,3
10,BLOODYBLADE,BLAST_BOMB,BLOB,1,win,29,10,10,163,1,70.00,70.00,0,3
10,BLOODYBLADE,BLAST_BOMB,BLOB,2,win,25,10,13,226,3,70.00,70.00,0,3
10,BLOODYBLADE,BLAST_BOMB,BUG_PRODIGY,0,win,12,9,11,185,0,70.00,70.00,0,3
10,BLOODYBLADE,BLAST_BOMB,BUG_PRODIGY,1,win,28,10,11,162,1,36.00,70.00,0,3
10,BLOODYBLADE,BLAST_BOMB,BUG_PRODIGY,2,win,16,10,11,181,1,52.00,70.00,0,3
10,BLOODYBLADE,BLAST_BOMB,CAT,0,win,10,6,8,115,0,70.00,70.00,0,3
10,BLOODYBLADE,BLAST_BOMB,CAT,1,win,11,7,8,119,0,70.00,70.00,0,3
10,BLOODYBLADE,BLAST_BOMB,CAT,2,win,10,8,8,118,0,70.00,70.00,0,3
10,BLOODYBLADE,BLAST_BOMB,CAT_PB,0,loss,8,4,6,95,0,0.00,70.00,3,3
10,BLOODYBLADE,BLAST_BOMB,CAT_PB,1,loss,9,7,11,170,0,0.00,70.00,2,3
10,BLOODYBLADE,BLAST_BOMB,CAT_PB,2,loss,20,10,12,188,2,0.00,70.00,2,3
10,BLOODYBLADE,BLAST_BOMB,DEVELOPED_MASK_IMP,0,win,10,9,10,143,0,70.00,70.00,0,3
10,BLOODYBLADE,BLAST_BOMB,DEVELOPED_MASK_IMP,1,win,15,9,10,162,0,70.00,70.00,0,3
10,BLOODYBLADE,BLAST_BOMB,DEVELOPED_MASK_IMP,2,win,10,8,10,147,0,70.00,70.00,0,3
10,BLOODYBLADE,BLAST_BOMB,DOG,0,win,49,10,11,160,7,26.00,70.00,0,3
10,BLOODYBLADE,BLAST_BOMB,DOG,1,win,16,10,11,192,1,69.00,70.00,0,3
10,BLOODYBLADE,BLAST_BOMB,DOG,2,win,12,10,11,173,1,70.00,70.00,0,3
10,BLOODYBLADE,BLAST_BOMB,GHOST,0,win,12,6,8,129,0,70.00,70.00,0,3
10,BLOODYBLADE,BLAST_BOMB,GHOST,1,win,12,6,9,121,0,70.00,70.00,0,3
10,BLOODYBLADE,BLAST_BOMB,GHOST,2,win,11,5,7,118,0,70.00,70.00,0,3
10,BLOODYBLADE,BLAST_BOMB,HORRIBLE_MASK_IMP,0,loss,22,10,11,157,0,0.00,70.00,2,3
10,BLOODYBLADE,BLAST_BOMB,HORRIBLE_MASK_IMP,1,win,71,10,13,185,0,55.00,70.00,0,3
10,BLOODYBLADE,BLAST_BOMB,HORRIBLE_MASK_IMP,2,win,22,10,12,181,1,70.00,70.00,0,3
10,BLOODYBLADE,BLAST_BOMB,HORROR,0,loss,17,10,12,194,0,0.00,70.00,2,3
10,BLOODYBLADE,BLAST_BOMB,HORROR,1,win,40,10,10,157,7,24.00,70.00,0,3
10,BLOODYBLADE,BLAST_BOMB,HORROR,2,win,25,10,15,226,3,46.00,70.00,0,3
10,BLOODYBLADE,BLAST_BOMB,KISSYBLOB,0,win,28,10,10,132,2,70.00,70.00,0,3
10,BLOODYBLADE,BLAST_BOMB,KISSYBLOB,1,win,21,10,10,157,1,70.00,70.00,0,3
10,BLOODYBLADE,BLAST_BOMB,KISSYBLOB,2,win,27,10,13,174,3,70.00,70.00,0,3
10,BLOODYBLADE,BLAST_BOMB,KITTEN,0,win,4,2,3,55,0,70.00,70.00,0,3
10,BLOODYBLADE,BLAST_BOMB,KITTEN,1,win,7,5,5,66,0,70.00,70.00,0,3
10,BLOODYBLADE,BLAST_BOMB,KITTEN,2,win,6,5,6,72,0,70.00,70.00,0,3
10,BLOODYBLADE,BLAST_BOMB,KOBOLD_CLEAVER,0,win,19,10,14,195,1,42.00,70.00,0,3
10,BLOODYBLADE,BLAST_BOMB,KOBOLD_CLEAVER,1,win,17,10,11,174,3,50.00,70.00,0,3
10,BLOODYBLADE,BLAST_BOMB,KOBOLD_CLEAVER,2,win,18,10,12,193,2,6.00,70.00,0,3
10,BLOODYBLADE,BLAST_BOMB,KOBOLD_FIGHTER,0,win,15,10,12,191,0,70.00,70.00,0,3
10,BLOODYBLADE,BLAST_BOMB,KOBOLD_FIGHTER,1,win,13,10,11,178,1,68.00,70.00,0,3
10,BLOODYBLADE,BLAST_BOMB,KOBOLD_FIGHTER,2,win,14,10,10,150,1,70.00,70.00,0,3
10,BLOODYBLADE,BLAST_BOMB,KOBOLD_GENERAL,0,win,27,10,15,222,4,28.00,70.00,0,3
10,BLOODYBLADE,BLAST_BOMB,KOBOLD_GENERAL,1,win,12,10,13,209,1,63.00,70.00,0,3
10,BLOODYBLADE,BLAST_BOMB,KOBOLD_GENERAL,2,win,18,10,14,230,1,53.00,70.00,0,3
10,BLOODYBLADE,BLAST_BOMB,KOBOLD_SPEARMAN,0,win,13,8,8,127,0,70.00,70.00,0,3
10,BLOODYBLADE,BLAST_BOMB,KOBOLD_SPEARMAN,1,win,12,8,10,126,1,70.00,70.00,0,3
10,BLOODYBLADE,BLAST_BOMB,KOBOLD_SPEARMAN,2,win,9,7,10,133,0,70.00,70.00,0,3
10,BLOODYBLADE,BLAST_BOMB,LARGE_MASK_IMP,0,win,6,3,4,62,0,70.00,70.00,0,3
10,BLOODYBLADE,BLAST_BOMB,LARGE_MASK_IMP,1,win,9,5,5,75,0,70.00,70.00,0,3
10,BLOODYBLADE,BLAST_BOMB,LARGE_MASK_IMP,2,win,8,5,6,79,0,70.00,70.00,0,3
10,BLOODYBLADE,BLAST_BOMB,LOATHESOME_BUG,0,win,7,5,5,74,0,70.00,70.00,0,3
10,BLOODYBLADE,BLAST_BOMB,LOATHESOME_BUG,1,win,5,3,4,68,0,70.00,70.00,0,3
10,BLOODYBLADE,BLAST_BOMB,LOATHESOME_BUG,2,win,11,5,6,78,0,70.00,70.00,0,3
10,BLOODYBLADE,BLAST_BOMB,MANEGARM,0,loss,16,10,12,186,1,0.00,70.00,2,3
10,BLOODYBLADE,BLAST_BOMB,MANEGARM,1,loss,14,5,8,127,1,0.00,70.00,2,3
10,BLOODYBLADE,BLAST_BOMB,MANEGARM,2,loss,8,6,10,142,0,0.00,70.00,3,3
