fighter_a,fighter_b,char_level,trial,outcome,turns,a_hp,a_max_hp,b_hp,b_max_hp
KISSYBLOB,RED_ANT,10,2,b_win,14,0.00,87.00,29.00,29.00
KISSYBLOB,RED_ANT,10,3,b_win,57,0.00,87.00,14.00,29.00
KISSYBLOB,RED_ANT,10,4,a_win,81,5.11,87.00,0.00,29.00
KISSYBLOB,SOLDIER_BUG,10,0,b_win,26,0.00,87.00,31.00,42.00
KISSYBLOB,SOLDIER_BUG,10,1,b_win,28,0.00,87.00,25.00,42.00
KISSYBLOB,SOLDIER_BUG,10,2,b_win,23,0.00,87.00,36.00,42.00
KISSYBLOB,SOLDIER_BUG,10,3,a_win,65,45.04,87.00,0.00,42.00
KISSYBLOB,SOLDIER_BUG,10,4,b_win,13,0.00,87.00,39.00,42.00
KISSYBLOB,SPIDER,10,0,a_win,11,22.11,87.00,0.00,15.00
KISSYBLOB,SPIDER,10,1,b_win,8,0.00,87.00,2.00,15.00
KISSYBLOB,SPIDER,10,2,b_win,10,0.00,87.00,15.00,15.00
KISSYBLOB,SPIDER,10,3,b_win,7,0.00,87.00,15.00,15.00
KISSYBLOB,SPIDER,10,4,b_win,12,0.00,87.00,8.00,15.00
KISSYBLOB,UNIQUE_BAT,10,0,b_win,16,0.00,87.00,12.00,18.00
KISSYBLOB,UNIQUE_BAT,10,1,b_win,25,0.00,87.00,11.00,18.00
KISSYBLOB,UNIQUE_BAT,10,2,b_win,13,0.00,87.00,18.00,18.00
KISSYBLOB,UNIQUE_BAT,10,3,b_win,9,0.00,87.00,18.00,18.00
KISSYBLOB,UNIQUE_BAT,10,4,b_win,16,0.00,87.00,13.00,18.00
KISSYBLOB,UNIQUE_BUG_PRODIGY,10,0,b_win,17,0.00,87.00,75.00,75.00
KISSYBLOB,UNIQUE_BUG_PRODIGY,10,1,b_win,15,0.00,87.00,75.00,75.00
KISSYBLOB,UNIQUE_BUG_PRODIGY,10,2,b_win,13,0.00,87.00,75.00,75.00
KISSYBLOB,UNIQUE_BUG_PRODIGY,10,3,b_win,9,0.00,87.00,75.00,75.00
KISSYBLOB,UNIQUE_BUG_PRODIGY,10,4,b_win,9,0.00,87.00,75.00,75.00
KISSYBLOB,UNIQUE_DEVELOPED_MASK_IMP,10,0,draw,200,87.00,87.00,26.00,59.00
KISSYBLOB,UNIQUE_DEVELOPED_MASK_IMP,10,1,b_win,138,0.00,87.00,32.00,59.00
KISSYBLOB,UNIQUE_DEVELOPED_MASK_IMP,10,2,b_win,121,0.00,87.00,59.00,59.00
KISSYBLOB,UNIQUE_DEVELOPED_MASK_IMP,10,3,draw,200,87.00,87.00,29.00,59.00
KISSYBLOB,UNIQUE_DEVELOPED_MASK_IMP,10,4,b_win,106,0.00,87.00,59.00,59.00
KISSYBLOB,UNIQUE_GHOST,10,0,b_win,10,0.00,87.00,59.00,59.00
KISSYBLOB,UNIQUE_GHOST,10,1,b_win,16,0.00,87.00,56.00,59.00
KISSYBLOB,UNIQUE_GHOST,10,2,b_win,14,0.00,87.00,56.00,59.00
KISSYBLOB,UNIQUE_GHOST,10,3,b_win,21,0.00,87.00,41.00,59.00
KISSYBLOB,UNIQUE_GHOST,10,4,b_win,11,0.00,87.00,56.00,59.00
KISSYBLOB,UNIQUE_HORRIBLE_MASK_IMP,10,0,b_win,42,0.00,87.00,75.00,83.00
KISSYBLOB,UNIQUE_HORRIBLE_MASK_IMP,10,1,draw,200,87.00,87.00,41.00,83.00
KISSYBLOB,UNIQUE_HORRIBLE_MASK_IMP,10,2,b_win,44,0.00,87.00,83.00,83.00
KISSYBLOB,UNIQUE_HORRIBLE_MASK_IMP,10,3,b_win,44,0.00,87.00,83.00,83.00
KISSYBLOB,UNIQUE_HORRIBLE_MASK_IMP,10,4,b_win,38,0.00,87.00,83.00,83.00
KISSYBLOB,UNIQUE_KOBOLD_CLEAVER,10,0,b_win,15,0.00,87.00,78.00,83.00
KISSYBLOB,UNIQUE_KOBOLD_CLEAVER,10,1,b_win,12,0.00,87.00,83.00,83.00
KISSYBLOB,UNIQUE_KOBOLD_CLEAVER,10,2,b_win,16,0.00,87.00,83.00,83.00
KISSYBLOB,UNIQUE_KOBOLD_CLEAVER,10,3,b_win,17,0.00,87.00,80.00,83.00
KISSYBLOB,UNIQUE_KOBOLD_CLEAVER,10,4,b_win,10,0.00,87.00,83.00,83.00
KISSYBLOB,UNIQUE_KOBOLD_FIGHTER,10,0,b_win,15,0.00,87.00,75.00,75.00
KISSYBLOB,UNIQUE_KOBOLD_FIGHTER,10,1,b_win,18,0.00,87.00,75.00,75.00
KISSYBLOB,UNIQUE_KOBOLD_FIGHTER,10,2,b_win,29,0.00,87.00,75.00,75.00
KISSYBLOB,UNIQUE_KOBOLD_FIGHTER,10,3,b_win,19,0.00,87.00,73.00,75.00
KISSYBLOB,UNIQUE_KOBOLD_FIGHTER,10,4,b_win,13,0.00,87.00,72.00,75.00
KISSYBLOB,UNIQUE_KOBOLD_GENERAL,10,0,b_win,12,0.00,87.00,74.00,78.00
KISSYBLOB,UNIQUE_KOBOLD_GENERAL,10,1,b_win,18,0.00,87.00,74.00,78.00
KISSYBLOB,UNIQUE_KOBOLD_GENERAL,10,2,b_win,17,0.00,87.00,71.00,78.00
KISSYBLOB,UNIQUE_KOBOLD_GENERAL,10,3,b_win,20,0.00,87.00,74.00,78.00
KISSYBLOB,UNIQUE_KOBOLD_GENERAL,10,4,b_win,18,0.00,87.00,71.00,78.00
KISSYBLOB,UNIQUE_KOBOLD_SPEARMAN,10,0,b_win,75,0.00,87.00,36.00,59.00
KISSYBLOB,UNIQUE_KOBOLD_SPEARMAN,10,1,b_win,28,0.00,87.00,54.00,59.00
KISSYBLOB,UNIQUE_KOBOLD_SPEARMAN,10,2,b_win,95,0.00,87.00,31.00,59.00
KISSYBLOB,UNIQUE_KOBOLD_SPEARMAN,10,3,b_win,52,0.00,87.00,35.00,59.00
KISSYBLOB,UNIQUE_KOBOLD_SPEARMAN,10,4,a_win,92,46.71,87.00,0.00,59.00
KISSYBLOB,UNIQUE_LARGE_MASK_IMP,10,0,draw,200,87.00,87.00,15.00,42.00
KISSYBLOB,UNIQUE_LARGE_MASK_IMP,10,1,a_win,100,50.04,87.00,0.00,42.00
KISSYBLOB,UNIQUE_LARGE_MASK_IMP,10,2,a_win,188,22.43,87.00,0.00,42.00
KISSYBLOB,UNIQUE_LARGE_MASK_IMP,10,3,draw,200,87.00,87.00,20.00,42.00
KISSYBLOB,UNIQUE_LARGE_MASK_IMP,10,4,b_win,27,0.00,87.00,42.00,42.00
KISSYBLOB,UNIQUE_LOATHESOME_BUG,10,0,a_win,19,87.00,87.00,0.00,18.00
KISSYBLOB,UNIQUE_LOATHESOME_BUG,10,1,b_win,27,0.00,87.00,10.00,18.00
KISSYBLOB,UNIQUE_LOATHESOME_BUG,10,2,b_win,18,0.00,87.00,14.00,18.00
KISSYBLOB,UNIQUE_LOATHESOME_BUG,10,3,b_win,19,0.00,87.00,11.00,18.00
KISSYBLOB,UNIQUE_LOATHESOME_BUG,10,4,b_win,11,0.00,87.00,15.00,18.00
KISSYBLOB,UNIQUE_MASK_IMP,10,0,draw,200,87.00,87.00,2.00,29.00
KISSYBLOB,UNIQUE_MASK_IMP,10,1,b_win,152,0.00,87.00,24.00,29.00
KISSYBLOB,UNIQUE_MASK_IMP,10,2,b_win,105,0.00,87.00,29.00,29.00
KISSYBLOB,UNIQUE_MASK_IMP,10,3,draw,200,87.00,87.00,12.00,29.00
KISSYBLOB,UNIQUE_MASK_IMP,10,4,draw,200,87.00,87.00,4.00,29.00
KISSYBLOB,UNIQUE_RAT,10,0,b_win,14,0.00,87.00,25.00,32.00
KISSYBLOB,UNIQUE_RAT,10,1,b_win,38,0.00,87.00,20.00,32.00
KISSYBLOB,UNIQUE_RAT,10,2,b_win,26,0.00,87.00,16.00,32.00
KISSYBLOB,UNIQUE_RAT,10,3,b_win,36,0.00,87.00,26.00,32.00
KISSYBLOB,UNIQUE_RAT,10,4,b_win,17,0.00,87.00,32.00,32.00
KISSYBLOB,UNIQUE_SOLDIER_BUG,10,0,b_win,11,0.00,87.00,59.00,59.00
KISSYBLOB,UNIQUE_SOLDIER_BUG,10,1,b_win,15,0.00,87.00,55.00,59.00
KISSYBLOB,UNIQUE_SOLDIER_BUG,10,2,b_win,23,0.00,87.00,55.00,59.00
KISSYBLOB,UNIQUE_SOLDIER_BUG,10,3,b_win,15,0.00,87.00,59.00,59.00
KISSYBLOB,UNIQUE_SOLDIER_BUG,10,4,b_win,11,0.00,87.00,59.00,59.00
KISSYBLOB,UNIQUE_SPIDER,10,0,b_win,7,0.00,87.00,29.00,29.00
KISSYBLOB,UNIQUE_SPIDER,10,1,b_win,8,0.00,87.00,27.00,29.00
KISSYBLOB,UNIQUE_SPIDER,10,2,b_win,10,0.00,87.00,19.00,29.00
KISSYBLOB,UNIQUE_SPIDER,10,3,b_win,9,0.00,87.00,29.00,29.00
KISSYBLOB,UNIQUE_SPIDER,10,4,b_win,8,0.00,87.00,29.00,29.00
KISSYBLOB,WOLF,10,0,b_win,20,0.00,87.00,47.00,72.00
KISSYBLOB,WOLF,10,1,b_win,10,0.00,87.00,60.00,72.00
KISSYBLOB,WOLF,10,2,b_win,10,0.00,87.00,63.00,72.00
KISSYBLOB,WOLF,10,3,b_win,7,0.00,87.00,72.00,72.00
KISSYBLOB,WOLF,10,4,b_win,9,0.00,87.00,72.00,72.00
KITTEN,KOBOLD_CLEAVER,10,0,b_win,3,0.00,14.00,72.00,72.00
KITTEN,KOBOLD_CLEAVER,10,1,b_win,18,0.00,14.00,29.00,72.00
KITTEN,KOBOLD_CLEAVER,10,2,b_win,3,0.00,14.00,72.00,72.00
KITTEN,KOBOLD_CLEAVER,10,3,a_win,10,14.00,14.00,0.00,72.00
KITTEN,KOBOLD_CLEAVER,10,4,b_win,5,0.00,14.00,72.00,72.00
KITTEN,KOBOLD_FIGHTER,10,0,b_win,12,0.00,14.00,54.00,57.00
KITTEN,KOBOLD_FIGHTER,10,1,b_win,10,0.00,14.00,57.00,57.00
KITTEN,KOBOLD_FIGHTER,10,2,a_win,17,9.60,14.00,0.00,57.00
KITTEN,KOBOLD_FIGHTER,10,3,b_win,6,0.00,14.00,57.00,57.00
KITTEN,KOBOLD_FIGHTER,10,4,b_win,11,0.00,14.00,57.00,57.00
KITTEN,KOBOLD_GENERAL,10,0,b_win,4,0.00,14.00,60.00,60.00
KITTEN,KOBOLD_GENERAL,10,1,b_win,8,0.00,14.00,41.00,60.00
KITTEN,KOBOLD_GENERAL,10,2,b_win,9,0.00,14.00,27.00,60.00
KITTEN,KOBOLD_GENERAL,10,3,b_win,6,0.00,14.00,55.00,60.00
KITTEN,KOBOLD_GENERAL,10,4,b_win,10,0.00,14.00,53.00,60.00
KITTEN,KOBOLD_SPEARMAN,10,0,b_win,31,0.00,14.00,9.00,42.00
KITTEN,KOBOLD_SPEARMAN,10,1,a_win,11,3.56,14.00,0.00,42.00
KITTEN,KOBOLD_SPEARMAN,10,2,a_win,11,8.80,14.00,0.00,42.00
KITTEN,KOBOLD_SPEARMAN,10,3,a_win,13,14.00,14.00,0.00,42.00
KITTEN,KOBOLD_SPEARMAN,10,4,a_win,9,14.00,14.00,0.00,42.00
KITTEN,LARGE_MASK_IMP,10,0,a_win,12,14.00,14.00,0.00,18.00
KITTEN,LARGE_MASK_IMP,10,1,a_win,27,14.00,14.00,0.00,18.00
KITTEN,LARGE_MASK_IMP,10,2,b_win,7,0.00,14.00,18.00,18.00
KITTEN,LARGE_MASK_IMP,10,3,a_win,16,4.68,14.00,0.00,18.00
KITTEN,LARGE_MASK_IMP,10,4,b_win,8,0.00,14.00,18.00,18.00
KITTEN,LOATHESOME_BUG,10,0,a_win,7,11.24,14.00,0.00,14.00
KITTEN,LOATHESOME_BUG,10,1,b_win,20,0.00,14.00,2.00,14.00
KITTEN,LOATHESOME_BUG,10,2,a_win,7,14.00,14.00,0.00,14.00
KITTEN,LOATHESOME_BUG,10,3,a_win,7,9.56,14.00,0.00,14.00
KITTEN,LOATHESOME_BUG,10,4,a_win,10,7.24,14.00,0.00,14.00
KITTEN,MANEGARM,10,0,b_win,5,0.00,14.00,86.04,87.00
KITTEN,MANEGARM,10,1,b_win,2,0.00,14.00,87.00,87.00
KITTEN,MANEGARM,10,2,b_win,3,0.00,14.00,87.00,87.00
KITTEN,MANEGARM,10,3,b_win,3,0.00,14.00,87.00,87.00
KITTEN,MANEGARM,10,4,b_win,8,0.00,14.00,87.00,87.00
KITTEN,MASK_IMP,10,0,a_win,5,14.00,14.00,0.00,15.00
KITTEN,MASK_IMP,10,1,b_win,6,0.00,14.00,15.00,15.00
KITTEN,MASK_IMP,10,2,draw,200,14.00,14.00,2.00,15.00
KITTEN,MASK_IMP,10,3,a_win,8,5.68,14.00,0.00,15.00
KITTEN,MASK_IMP,10,4,a_win,25,9.36,14.00,0.00,15.00
KITTEN,MOUSE,10,0,a_win,6,14.00,14.00,0.00,11.00
KITTEN,MOUSE,10,1,a_win,12,11.24,14.00,0.00,11.00
KITTEN,MOUSE,10,2,b_win,5,0.00,14.00,11.00,11.00
KITTEN,MOUSE,10,3,a_win,12,14.00,14.00,0.00,11.00
KITTEN,MOUSE,10,4,a_win,18,8.60,14.00,0.00,11.00
KITTEN,ORC_HALBERDIER,10,0,b_win,4,0.00,14.00,78.00,78.00
KITTEN,ORC_HALBERDIER,10,1,b_win,6,0.00,14.00,68.00,78.00
KITTEN,ORC_HALBERDIER,10,2,b_win,4,0.00,14.00,78.00,78.00
KITTEN,ORC_HALBERDIER,10,3,b_win,8,0.00,14.00,63.00,78.00
KITTEN,ORC_HALBERDIER,10,4,a_win,14,14.00,14.00,0.00,78.00
KITTEN,ORC_PRESIDENT,10,0,b_win,16,0.00,14.00,98.00,98.00
KITTEN,ORC_PRESIDENT,10,1,b_win,5,0.00,14.00,98.00,98.00
KITTEN,ORC_PRESIDENT,10,2,draw,200,14.00,14.00,98.00,98.00
KITTEN,ORC_PRESIDENT,10,3,b_win,5,0.00,14.00,98.00,98.00
KITTEN,ORC_PRESIDENT,10,4,b_win,9,0.00,14.00,92.77,98.00
KITTEN,ORC_SNIPER,10,0,b_win,15,0.00,14.00,75.00,75.00
KITTEN,ORC_SNIPER,10,1,b_win,7,0.00,14.00,75.00,75.00
KITTEN,ORC_SNIPER,10,2,b_win,5,0.00,14.00,75.00,75.00
KITTEN,ORC_SNIPER,10,3,b_win,5,0.00,14.00,75.00,75.00
KITTEN,ORC_SNIPER,10,4,b_win,10,0.00,14.00,43.00,75.00
KITTEN,PALUG,10,0,b_win,4,0.00,14.00,93.00,93.00
KITTEN,PALUG,10,1,b_win,3,0.00,14.00,93.00,93.00
KITTEN,PALUG,10,2,b_win,4,0.00,14.00,93.00,93.00
KITTEN,PALUG,10,3,b_win,2,0.00,14.00,93.00,93.00
KITTEN,PALUG,10,4,b_win,5,0.00,14.00,82.16,93.00
KITTEN,PLAYER_MAGE,10,0,b_win,1,0.00,14.00,56.00,56.00
KITTEN,PLAYER_MAGE,10,1,b_win,2,0.00,14.00,56.00,56.00
KITTEN,PLAYER_MAGE,10,2,b_win,1,0.00,14.00,56.00,56.00
KITTEN,PLAYER_MAGE,10,3,b_win,1,0.00,14.00,56.00,56.00
KITTEN,PLAYER_MAGE,10,4,b_win,1,0.00,14.00,56.00,56.00
KITTEN,PLAYER_ROGUE,10,0,b_win,1,0.00,14.00,57.00,57.00
KITTEN,PLAYER_ROGUE,10,1,b_win,1,0.00,14.00,57.00,57.00
KITTEN,PLAYER_ROGUE,10,2,b_win,1,0.00,14.00,57.00,57.00
KITTEN,PLAYER_ROGUE,10,3,b_win,1,0.00,14.00,57.00,57.00
KITTEN,PLAYER_ROGUE,10,4,b_win,1,0.00,14.00,57.00,57.00
KITTEN,PLAYER_WARRIOR,10,0,b_win,1,0.00,14.00,70.00,70.00
KITTEN,PLAYER_WARRIOR,10,1,b_win,1,0.00,14.00,70.00,70.00
KITTEN,PLAYER_WARRIOR,10,2,b_win,1,0.00,14.00,70.00,70.00
KITTEN,PLAYER_WARRIOR,10,3,b_win,1,0.00,14.00,70.00,70.00
KITTEN,PLAYER_WARRIOR,10,4,b_win,1,0.00,14.00,70.00,70.00
KITTEN,RAT,10,0,b_win,10,0.00,14.00,11.00,17.00
KITTEN,RAT,10,1,a_win,5,14.00,14.00,0.00,17.00
KITTEN,RAT,10,2,a_win,6,2.68,14.00,0.00,17.00
KITTEN,RAT,10,3,b_win,8,0.00,14.00,10.00,17.00
KITTEN,RAT,10,4,a_win,10,3.80,14.00,0.00,17.00
KITTEN,RED_ANT,10,0,b_win,14,0.00,14.00,26.00,29.00
KITTEN,RED_ANT,10,1,b_win,8,0.00,14.00,29.00,29.00
KITTEN,RED_ANT,10,2,b_win,10,0.00,14.00,29.00,29.00
KITTEN,RED_ANT,10,3,b_win,14,0.00,14.00,29.00,29.00
KITTEN,RED_ANT,10,4,b_win,9,0.00,14.00,24.00,29.00
KITTEN,SOLDIER_BUG,10,0,b_win,9,0.00,14.00,41.00,42.00
KITTEN,SOLDIER_BUG,10,1,b_win,15,0.00,14.00,27.00,42.00
KITTEN,SOLDIER_BUG,10,2,a_win,12,8.80,14.00,0.00,42.00
KITTEN,SOLDIER_BUG,10,3,b_win,9,0.00,14.00,37.00,42.00
KITTEN,SOLDIER_BUG,10,4,a_win,19,9.24,14.00,0.00,42.00
KITTEN,SPIDER,10,0,b_win,5,0.00,14.00,5.00,15.00
KITTEN,SPIDER,10,1,b_win,3,0.00,14.00,15.00,15.00
KITTEN,SPIDER,10,2,a_win,5,14.00,14.00,0.00,15.00
KITTEN,SPIDER,10,3,b_win,3,0.00,14.00,15.00,15.00
KITTEN,SPIDER,10,4,a_win,4,14.00,14.00,0.00,15.00
KITTEN,UNIQUE_BAT,10,0,b_win,3,0.00,14.00,18.00,18.00
KITTEN,UNIQUE_BAT,10,1,b_win,10,0.00,14.00,18.00,18.00
KITTEN,UNIQUE_BAT,10,2,b_win,3,0.00,14.00,18.00,18.00
KITTEN,UNIQUE_BAT,10,3,b_win,8,0.00,14.00,12.00,18.00
KITTEN,UNIQUE_BAT,10,4,b_win,5,0.00,14.00,17.00,18.00
KITTEN,UNIQUE_BUG_PRODIGY,10,0,b_win,4,0.00,14.00,75.00,75.00
KITTEN,UNIQUE_BUG_PRODIGY,10,1,b_win,3,0.00,14.00,75.00,75.00
KITTEN,UNIQUE_BUG_PRODIGY,10,2,b_win,5,0.00,14.00,75.00,75.00
KITTEN,UNIQUE_BUG_PRODIGY,10,3,b_win,11,0.00,14.00,37.00,75.00
KITTEN,UNIQUE_BUG_PRODIGY,10,4,b_win,9,0.00,14.00,71.00,75.00
KITTEN,UNIQUE_DEVELOPED_MASK_IMP,10,0,b_win,7,0.00,14.00,59.00,59.00
KITTEN,UNIQUE_DEVELOPED_MASK_IMP,10,1,b_win,5,0.00,14.00,59.00,59.00
KITTEN,UNIQUE_DEVELOPED_MASK_IMP,10,2,b_win,18,0.00,14.00,59.00,59.00
KITTEN,UNIQUE_DEVELOPED_MASK_IMP,10,3,b_win,5,0.00,14.00,59.00,59.00
KITTEN,UNIQUE_DEVELOPED_MASK_IMP,10,4,draw,200,14.00,14.00,29.00,59.00
KITTEN,UNIQUE_GHOST,10,0,b_win,9,0.00,14.00,56.00,59.00
KITTEN,UNIQUE_GHOST,10,1,b_win,4,0.00,14.00,59.00,59.00
KITTEN,UNIQUE_GHOST,10,2,b_win,5,0.00,14.00,59.00,59.00
KITTEN,UNIQUE_GHOST,10,3,b_win,4,0.00,14.00,59.00,59.00
KITTEN,UNIQUE_GHOST,10,4,b_win,6,0.00,14.00,59.00,59.00
KITTEN,UNIQUE_HORRIBLE_MASK_IMP,10,0,b_win,5,0.00,14.00,83.00,83.00
KITTEN,UNIQUE_HORRIBLE_MASK_IMP,10,1,b_win,5,0.00,14.00,83.00,83.00
KITTEN,UNIQUE_HORRIBLE_MASK_IMP,10,2,b_win,6,0.00,14.00,83.00,83.00
KITTEN,UNIQUE_HORRIBLE_MASK_IMP,10,3,draw,200,14.00,14.00,41.00,83.00
KITTEN,UNIQUE_HORRIBLE_MASK_IMP,10,4,b_win,7,0.00,14.00,75.00,83.00
KITTEN,UNIQUE_KOBOLD_CLEAVER,10,0,b_win,3,0.00,14.00,83.00,83.00
KITTEN,UNIQUE_KOBOLD_CLEAVER,10,1,b_win,5,0.00,14.00,83.00,83.00
KITTEN,UNIQUE_KOBOLD_CLEAVER,10,2,b_win,8,0.00,14.00,83.00,83.00
KITTEN,UNIQUE_KOBOLD_CLEAVER,10,3,a_win,10,14.00,14.00,0.00,83.00
KITTEN,UNIQUE_KOBOLD_CLEAVER,10,4,b_win,10,0.00,14.00,74.00,83.00
KITTEN,UNIQUE_KOBOLD_FIGHTER,10,0,b_win,8,0.00,14.00,75.00,75.00
KITTEN,UNIQUE_KOBOLD_FIGHTER,10,1,b_win,9,0.00,14.00,71.00,75.00
KITTEN,UNIQUE_KOBOLD_FIGHTER,10,2,b_win,11,0.00,14.00,37.00,75.00
KITTEN,UNIQUE_KOBOLD_FIGHTER,10,3,a_win,12,14.00,14.00,0.00,75.00
KITTEN,UNIQUE_KOBOLD_FIGHTER,10,4,b_win,8,0.00,14.00,74.00,75.00
KITTEN,UNIQUE_KOBOLD_GENERAL,10,0,b_win,10,0.00,14.00,71.00,78.00
KITTEN,UNIQUE_KOBOLD_GENERAL,10,1,b_win,4,0.00,14.00,77.00,78.00
KITTEN,UNIQUE_KOBOLD_GENERAL,10,2,b_win,8,0.00,14.00,76.00,78.00
KITTEN,UNIQUE_KOBOLD_GENERAL,10,3,b_win,5,0.00,14.00,76.00,78.00
KITTEN,UNIQUE_KOBOLD_GENERAL,10,4,b_win,5,0.00,14.00,78.00,78.00
KITTEN,UNIQUE_KOBOLD_SPEARMAN,10,0,b_win,10,0.00,14.00,57.00,59.00
KITTEN,UNIQUE_KOBOLD_SPEARMAN,10,1,b_win,3,0.00,14.00,59.00,59.00
KITTEN,UNIQUE_KOBOLD_SPEARMAN,10,2,b_win,3,0.00,14.00,59.00,59.00
KITTEN,UNIQUE_KOBOLD_SPEARMAN,10,3,a_win,8,14.00,14.00,0.00,59.00
KITTEN,UNIQUE_KOBOLD_SPEARMAN,10,4,b_win,10,0.00,14.00,29.00,59.00
KITTEN,UNIQUE_LARGE_MASK_IMP,10,0,draw,200,14.00,14.00,17.00,42.00
KITTEN,UNIQUE_LARGE_MASK_IMP,10,1,b_win,5,0.00,14.00,42.00,42.00
KITTEN,UNIQUE_LARGE_MASK_IMP,10,2,draw,200,14.00,14.00,21.00,42.00
KITTEN,UNIQUE_LARGE_MASK_IMP,10,3,b_win,17,0.00,14.00,21.00,42.00
KITTEN,UNIQUE_LARGE_MASK_IMP,10,4,b_win,7,0.00,14.00,34.00,42.00
KITTEN,UNIQUE_LOATHESOME_BUG,10,0,a_win,7,14.00,14.00,0.00,18.00
KITTEN,UNIQUE_LOATHESOME_BUG,10,1,b_win,9,0.00,14.00,13.00,18.00
KITTEN,UNIQUE_LOATHESOME_BUG,10,2,a_win,8,14.00,14.00,0.00,18.00
KITTEN,UNIQUE_LOATHESOME_BUG,10,3,b_win,9,0.00,14.00,9.00,18.00
KITTEN,UNIQUE_LOATHESOME_BUG,10,4,b_win,10,0.00,14.00,5.00,18.00
KITTEN,UNIQUE_MASK_IMP,10,0,b_win,5,0.00,14.00,29.00,29.00
KITTEN,UNIQUE_MASK_IMP,10,1,b_win,13,0.00,14.00,29.00,29.00
KITTEN,UNIQUE_MASK_IMP,10,2,draw,200,14.00,14.00,13.00,29.00
KITTEN,UNIQUE_MASK_IMP,10,3,b_win,21,0.00,14.00,29.00,29.00
KITTEN,UNIQUE_MASK_IMP,10,4,a_win,15,14.00,14.00,0.00,29.00
KITTEN,UNIQUE_RAT,10,0,b_win,4,0.00,14.00,32.00,32.00
KITTEN,UNIQUE_RAT,10,1,b_win,15,0.00,14.00,2.00,32.00
KITTEN,UNIQUE_RAT,10,2,a_win,10,14.00,14.00,0.00,32.00
KITTEN,UNIQUE_RAT,10,3,b_win,4,0.00,14.00,32.00,32.00
KITTEN,UNIQUE_RAT,10,4,b_win,18,0.00,14.00,16.00,32.00
KITTEN,UNIQUE_SOLDIER_BUG,10,0,b_win,11,0.00,14.00,55.00,59.00
KITTEN,UNIQUE_SOLDIER_BUG,10,1,b_win,5,0.00,14.00,59.00,59.00
KITTEN,UNIQUE_SOLDIER_BUG,10,2,b_win,9,0.00,14.00,59.00,59.00
KITTEN,UNIQUE_SOLDIER_BUG,10,3,b_win,3,0.00,14.00,59.00,59.00
KITTEN,UNIQUE_SOLDIER_BUG,10,4,a_win,8,14.00,14.00,0.00,59.00
KITTEN,UNIQUE_SPIDER,10,0,b_win,11,0.00,14.00,8.00,29.00
KITTEN,UNIQUE_SPIDER,10,1,b_win,7,0.00,14.00,26.00,29.00
KITTEN,UNIQUE_SPIDER,10,2,b_win,10,0.00,14.00,29.00,29.00
KITTEN,UNIQUE_SPIDER,10,3,b_win,3,0.00,14.00,29.00,29.00
KITTEN,UNIQUE_SPIDER,10,4,b_win,4,0.00,14.00,26.00,29.00
KITTEN,WOLF,10,0,b_win,10,0.00,14.00,46.00,72.00
KITTEN,WOLF,10,1,b_win,2,0.00,14.00,72.00,72.00
KITTEN,WOLF,10,2,b_win,5,0.00,14.00,62.00,72.00
KITTEN,WOLF,10,3,b_win,5,0.00,14.00,65.00,72.00
KITTEN,WOLF,10,4,a_win,7,14.00,14.00,0.00,72.00
KOBOLD_CLEAVER,KOBOLD_FIGHTER,10,0,draw,0,72.00,72.00,57.00,57.00
KOBOLD_CLEAVER,KOBOLD_FIGHTER,10,1,draw,0,72.00,72.00,57.00,57.00
KOBOLD_CLEAVER,KOBOLD_FIGHTER,10,2,draw,0,72.00,72.00,57.00,57.00
KOBOLD_CLEAVER,KOBOLD_FIGHTER,10,3,draw,0,72.00,72.00,57.00,57.00
KOBOLD_CLEAVER,KOBOLD_FIGHTER,10,4,draw,0,72.00,72.00,57.00,57.00
KOBOLD_CLEAVER,KOBOLD_GENERAL,10,0,draw,0,72.00,72.00,60.00,60.00
KOBOLD_CLEAVER,KOBOLD_GENERAL,10,1,draw,0,72.00,72.00,60.00,60.00
KOBOLD_CLEAVER,KOBOLD_GENERAL,10,2,draw,0,72.00,72.00,60.00,60.00
KOBOLD_CLEAVER,KOBOLD_GENERAL,10,3,draw,0,72.00,72.00,60.00,60.00
KOBOLD_CLEAVER,KOBOLD_GENERAL,10,4,draw,0,72.00,72.00,60.00,60.00
KOBOLD_CLEAVER,KOBOLD_SPEARMAN,10,0,draw,0,72.00,72.00,42.00,42.00
KOBOLD_CLEAVER,KOBOLD_SPEARMAN,10,1,draw,0,72.00,72.00,42.00,42.00
KOBOLD_CLEAVER,KOBOLD_SPEARMAN,10,2,draw,0,72.00,72.00,42.00,42.00
KOBOLD_CLEAVER,KOBOLD_SPEARMAN,10,3,draw,0,72.00,72.00,42.00,42.00
KOBOLD_CLEAVER,KOBOLD_SPEARMAN,10,4,draw,0,72.00,72.00,42.00,42.00
KOBOLD_CLEAVER,LARGE_MASK_IMP,10,0,a_win,8,72.00,72.00,0.00,18.00
KOBOLD_CLEAVER,LARGE_MASK_IMP,10,1,a_win,14,48.00,72.00,0.00,18.00
KOBOLD_CLEAVER,LARGE_MASK_IMP,10,2,a_win,15,54.00,72.00,0.00,18.00
KOBOLD_CLEAVER,LARGE_MASK_IMP,10,3,a_win,11,61.00,72.00,0.00,18.00
KOBOLD_CLEAVER,LARGE_MASK_IMP,10,4,a_win,8,72.00,72.00,0.00,18.00
